CIDADES,MESORREGIOES,MICRORREGIOES,ANO,PRODUCAO,ALTITUDE NO NIVEL DO MAR,MEDIA DE PRECIPITACAO TOTAL,MEDIA DE PRESSAO ATMOSFERICA,MEDIA DE RADIACAO GLOBAL,MEDIA DE TEMPERATURA DO AR,MEDIA DE TEMPERATURA DO PONTO DE ORVALHO,MEDIA DE UMIDADE RELATIVA DO AR,MEDIA DE VELOCIDADE DO VENTO
Sao Tomas de Aquino,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2015,960,916,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Sao Tomas de Aquino,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2016,1800,916,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Sao Tomas de Aquino,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2017,1502,916,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Sao Tomas de Aquino,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2018,2100,916,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Sao Tomas de Aquino,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2019,1560,916,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Sao Tomas de Aquino,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2020,2100,916,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Sao Tomas de Aquino,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2021,1200,916,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Soledade de Minas,Sul Sudoeste de Minas,Sao Lourenco,2012,1500,938,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Soledade de Minas,Sul Sudoeste de Minas,Sao Lourenco,2013,1500,938,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Soledade de Minas,Sul Sudoeste de Minas,Sao Lourenco,2014,1057,938,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Soledade de Minas,Sul Sudoeste de Minas,Sao Lourenco,2015,1714,938,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Soledade de Minas,Sul Sudoeste de Minas,Sao Lourenco,2016,1600,938,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Soledade de Minas,Sul Sudoeste de Minas,Sao Lourenco,2017,1600,938,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Soledade de Minas,Sul Sudoeste de Minas,Sao Lourenco,2018,1800,938,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Soledade de Minas,Sul Sudoeste de Minas,Sao Lourenco,2019,1800,938,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Soledade de Minas,Sul Sudoeste de Minas,Sao Lourenco,2020,3200,938,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Soledade de Minas,Sul Sudoeste de Minas,Sao Lourenco,2021,1720,938,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Tres Coracoes,Sul Sudoeste de Minas,Varginha,2012,1080,829,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Tres Coracoes,Sul Sudoeste de Minas,Varginha,2013,1320,829,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Tres Coracoes,Sul Sudoeste de Minas,Varginha,2014,900,829,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Tres Coracoes,Sul Sudoeste de Minas,Varginha,2015,959,829,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Tres Coracoes,Sul Sudoeste de Minas,Varginha,2016,1680,829,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Tres Coracoes,Sul Sudoeste de Minas,Varginha,2017,2673,829,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Tres Coracoes,Sul Sudoeste de Minas,Varginha,2018,2100,829,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Tres Coracoes,Sul Sudoeste de Minas,Varginha,2019,1560,829,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Tres Coracoes,Sul Sudoeste de Minas,Varginha,2020,2100,829,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Tres Coracoes,Sul Sudoeste de Minas,Varginha,2021,1500,829,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Tres Pontas,Sul Sudoeste de Minas,Varginha,2012,1380,914,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Tres Pontas,Sul Sudoeste de Minas,Varginha,2013,1530,914,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Tres Pontas,Sul Sudoeste de Minas,Varginha,2014,1024,914,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Tres Pontas,Sul Sudoeste de Minas,Varginha,2015,1140,914,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Tres Pontas,Sul Sudoeste de Minas,Varginha,2016,1860,914,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Tres Pontas,Sul Sudoeste de Minas,Varginha,2017,1882,914,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Tres Pontas,Sul Sudoeste de Minas,Varginha,2018,2220,914,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Tres Pontas,Sul Sudoeste de Minas,Varginha,2019,1740,914,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Tres Pontas,Sul Sudoeste de Minas,Varginha,2020,2260,914,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Tres Pontas,Sul Sudoeste de Minas,Varginha,2021,1350,914,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Turvolandia,Sul Sudoeste de Minas,Santa Rita do Sapucai,2012,1200,873,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Turvolandia,Sul Sudoeste de Minas,Santa Rita do Sapucai,2013,1080,873,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Turvolandia,Sul Sudoeste de Minas,Santa Rita do Sapucai,2014,840,873,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Turvolandia,Sul Sudoeste de Minas,Santa Rita do Sapucai,2015,1080,873,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Turvolandia,Sul Sudoeste de Minas,Santa Rita do Sapucai,2016,1500,873,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Turvolandia,Sul Sudoeste de Minas,Santa Rita do Sapucai,2017,1800,873,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Turvolandia,Sul Sudoeste de Minas,Santa Rita do Sapucai,2018,2290,873,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Turvolandia,Sul Sudoeste de Minas,Santa Rita do Sapucai,2019,2100,873,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Turvolandia,Sul Sudoeste de Minas,Santa Rita do Sapucai,2020,1620,873,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Turvolandia,Sul Sudoeste de Minas,Santa Rita do Sapucai,2021,1380,873,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Varginha,Sul Sudoeste de Minas,Varginha,2012,1320,915,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Varginha,Sul Sudoeste de Minas,Varginha,2013,1500,915,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Varginha,Sul Sudoeste de Minas,Varginha,2014,1026,915,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Varginha,Sul Sudoeste de Minas,Varginha,2015,1200,915,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Varginha,Sul Sudoeste de Minas,Varginha,2016,1740,915,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Varginha,Sul Sudoeste de Minas,Varginha,2017,2124,915,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Varginha,Sul Sudoeste de Minas,Varginha,2018,2100,915,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Varginha,Sul Sudoeste de Minas,Varginha,2019,1560,915,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Varginha,Sul Sudoeste de Minas,Varginha,2020,1900,915,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Varginha,Sul Sudoeste de Minas,Varginha,2021,1200,915,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
